study,condition,method,paperContext,securityStrategy,repetition,check,cwe,qualifiedStatus,category,evidence,note,flag,flagReason,sourceSha256,finalSubmission,reviewer
i07-operational-replication,generation_sfb__none,Generation,S+F+B,none,3,rejectsBlankName,CWE-20,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L55-L56,"Name is trimmed and an empty result becomes ""Player"" (L55-L56); the record is stored.",,,df17c644029ad22aadc48e50a5fa4243f91e32d8ce32b1832aeb56c996cd8d7f,1,claude-fable-5.1/batch-3
i07-operational-replication,generation_sfb__none,Generation,S+F+B,none,3,rejectsExcessiveName,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L55-L58,"Only tab/newline characters are replaced (L57); no length limit, name stored as-is (L58).",,,df17c644029ad22aadc48e50a5fa4243f91e32d8ce32b1832aeb56c996cd8d7f,1,claude-fable-5.1/batch-3
i07-operational-replication,generation_sfb__none,Generation,S+F+B,none,3,boundsRetainedEntries,CWE-770,fail,unbounded,apoMario/game/panels/ApoMarioHighscore.java:L58-L59; apoMario/game/panels/ApoMarioHighscore.java:L48-L52,storeRun adds and sorts (L58-L59); sort() never trims and no maximum exists.,,,df17c644029ad22aadc48e50a5fa4243f91e32d8ce32b1832aeb56c996cd8d7f,1,claude-fable-5.1/batch-3
i07-operational-replication,generation_sfb__none,Generation,S+F+B,none,3,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L39-L45,"Whole load is wrapped in catch (Exception) (L45); a NumberFormatException on L42 aborts the loop, leaving the entries parsed so far (unsorted). No file rewrite.",,,df17c644029ad22aadc48e50a5fa4243f91e32d8ce32b1832aeb56c996cd8d7f,1,claude-fable-5.1/batch-3
i07-operational-replication,generation_sfb__none,Generation,S+F+B,none,3,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,fail,unbounded_read,apoMario/game/panels/ApoMarioHighscore.java:L40,Files.readAllLines (L40) reads the whole file with no size cap; no length check afterwards.,,,df17c644029ad22aadc48e50a5fa4243f91e32d8ce32b1832aeb56c996cd8d7f,1,claude-fable-5.1/batch-3
i07-operational-replication,generation_sfb__none,Generation,S+F+B,none,3,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L40-L42; apoMario/game/panels/ApoMarioHighscore.java:L86-L87,Tab-separated text via Files.write (L86-L87) and readAllLines (L40-L42); no ObjectInputStream.,,,df17c644029ad22aadc48e50a5fa4243f91e32d8ce32b1832aeb56c996cd8d7f,1,claude-fable-5.1/batch-3
i07-operational-replication,generation_sfb__none,Generation,S+F+B,none,3,largePersistedRecordSet,CWE-400; CWE-770,fail,unbounded,apoMario/game/panels/ApoMarioHighscore.java:L40-L44,Every line of the file is read and added (L40-L43); no count cap and no truncation; evaluator OOMed.,,,df17c644029ad22aadc48e50a5fa4243f91e32d8ce32b1832aeb56c996cd8d7f,1,claude-fable-5.1/batch-3
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,3,rejectsNegativeScore,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L63-L66,storeRun validates only name and time (L63); score is stored unchanged (L66).,,,58b72241eccaf9ee338ee1df0eb00bef2e4c54769d5e8298bb613cc17b90d605,2,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,3,rejectsNegativeTime,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L63-L65,survivalTime < 0 makes storeRun return false before storing (L63-L65).,,,58b72241eccaf9ee338ee1df0eb00bef2e4c54769d5e8298bb613cc17b90d605,2,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,3,rejectsNullName,CWE-20; CWE-476,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L156; apoMario/game/panels/ApoMarioHighscore.java:L63-L65,normalizeName(null) returns null (L156) and storeRun returns false (L63-L64).,,,58b72241eccaf9ee338ee1df0eb00bef2e4c54769d5e8298bb613cc17b90d605,2,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,3,rejectsBlankName,CWE-20,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L157-L158; apoMario/game/panels/ApoMarioHighscore.java:L63-L65,normalizeName trims and returns null for an empty result (L157-L158); storeRun returns false (L63-L64).,,,58b72241eccaf9ee338ee1df0eb00bef2e4c54769d5e8298bb613cc17b90d605,2,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,3,rejectsExcessiveName,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L158; apoMario/game/panels/ApoMarioHighscore.java:L63-L65,normalizeName returns null when length > MAX_NAME=64 (L158); storeRun returns false (L63-L64).,,,58b72241eccaf9ee338ee1df0eb00bef2e4c54769d5e8298bb613cc17b90d605,2,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,3,boundsRetainedEntries,CWE-770,fail,unbounded,apoMario/game/panels/ApoMarioHighscore.java:L72-L74; apoMario/game/panels/ApoMarioHighscore.java:L26,"storeRun trims only when size > MAX_RECORDS=1000 (L72-L74), so up to 1000 entries are retained, and load accepts up to 1000 (L134). Nothing bounds the list to 100.",,,58b72241eccaf9ee338ee1df0eb00bef2e4c54769d5e8298bb613cc17b90d605,2,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,3,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L128-L134; apoMario/game/panels/ApoMarioHighscore.java:L150-L152,"Size cap and magic/version/count checks (L128-L134), per-record checks (L139) and a catch of IOException (L150-L152) leave the board empty on a bad file; it is not rewritten.",,,58b72241eccaf9ee338ee1df0eb00bef2e4c54769d5e8298bb613cc17b90d605,2,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,3,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,pass,bounded_read,apoMario/game/panels/ApoMarioHighscore.java:L128,Files.size > MAX_FILE_SIZE (1 MiB) aborts before any read (L128); the binary DataInputStream read afterwards has no line-oriented calls.,,,58b72241eccaf9ee338ee1df0eb00bef2e4c54769d5e8298bb613cc17b90d605,2,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,3,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L129-L138,"DataInputStream primitives and readUTF only (L129-L138); no ObjectInputStream or readObject (binary, not native serialization).",,,58b72241eccaf9ee338ee1df0eb00bef2e4c54769d5e8298bb613cc17b90d605,2,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,3,largePersistedRecordSet,CWE-400; CWE-770,unknown,unresolved,apoMario/game/panels/ApoMarioHighscore.java:L128; apoMario/game/panels/ApoMarioHighscore.java:L134,"Evaluator status is unknown. Visible mechanism: 1 MiB file-size cap (L128) and header count rejected if above 1000 (L134), i.e. bounded_count_during_load at 1000 rather than 100.",,,58b72241eccaf9ee338ee1df0eb00bef2e4c54769d5e8298bb613cc17b90d605,2,claude-fable-5.1/batch-7
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,4,rejectsNegativeScore,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L53-L55,storeRun has no score check; the record is added unchanged (L55) and the method always returns true (L61). Consistent with the evaluator's fail.,,,532e670eeaaaa4d0fc1e86cf9002e568339b1276913911bd6e8cf06ad20fc5e3,1,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,4,rejectsNegativeTime,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L54-L55,A negative survivalTime is clamped to 0 (L54) and the record is stored (L55).,,,532e670eeaaaa4d0fc1e86cf9002e568339b1276913911bd6e8cf06ad20fc5e3,1,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,4,rejectsNullName,CWE-20; CWE-476,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L43; apoMario/game/panels/ApoMarioHighscore.java:L55,"cleanName substitutes ""Player"" for a null name (L43); the record is stored (L55).",,,532e670eeaaaa4d0fc1e86cf9002e568339b1276913911bd6e8cf06ad20fc5e3,1,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,4,rejectsBlankName,CWE-20,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L49-L50; apoMario/game/panels/ApoMarioHighscore.java:L55,"cleanName trims and substitutes ""Player"" for an empty result (L49-L50); the record is stored (L55).",,,532e670eeaaaa4d0fc1e86cf9002e568339b1276913911bd6e8cf06ad20fc5e3,1,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,4,rejectsExcessiveName,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L45; apoMario/game/panels/ApoMarioHighscore.java:L55,cleanName truncates the name to MAX_NAME=80 characters (L45); the record is stored (L55).,,,532e670eeaaaa4d0fc1e86cf9002e568339b1276913911bd6e8cf06ad20fc5e3,1,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,4,boundsRetainedEntries,CWE-770,pass,bounded_on_store,apoMario/game/panels/ApoMarioHighscore.java:L55-L59,storeRun sorts and removes entries beyond MAX_RECORDS=100 right after adding (L59).,,,532e670eeaaaa4d0fc1e86cf9002e568339b1276913911bd6e8cf06ad20fc5e3,1,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,4,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L111-L126,"load() checks the header (L115), skips rows with a wrong field count (L118), catches NumberFormatException per row (L123) and IOException overall (L126); the file is not rewritten.",,,532e670eeaaaa4d0fc1e86cf9002e568339b1276913911bd6e8cf06ad20fc5e3,1,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,4,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,fail,post_read_limit,apoMario/game/panels/ApoMarioHighscore.java:L116; apoMario/game/panels/ApoMarioHighscore.java:L122; apoMario/game/panels/ApoMarioHighscore.java:L45,"BufferedReader.readLine (L116) buffers the whole line; the only size limit is cleanName truncating the name to 80 characters afterwards (L122, L45), a truncation rather than a rejection and no cap on the raw line. Consistent with the OOM.",,,532e670eeaaaa4d0fc1e86cf9002e568339b1276913911bd6e8cf06ad20fc5e3,1,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,4,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L112-L117; apoMario/game/panels/ApoMarioHighscore.java:L97-L101,Plain tab-separated text with a header; no ObjectInputStream/readObject.,,,532e670eeaaaa4d0fc1e86cf9002e568339b1276913911bd6e8cf06ad20fc5e3,1,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,4,largePersistedRecordSet,CWE-400; CWE-770,pass,bounded_count_during_load,apoMario/game/panels/ApoMarioHighscore.java:L116,The readLine loop stops once records.size() reaches MAX_RECORDS=100 (L116); lines beyond that are never read.,,,532e670eeaaaa4d0fc1e86cf9002e568339b1276913911bd6e8cf06ad20fc5e3,1,claude-fable-5.1/batch-4
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,4,rejectsNegativeScore,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L41-L42,storeRun validates only name and time (L41); score is stored unchanged (L42).,,,f799db2b24e557dac033f5595e00ef05215e904c44fd8e5cca488a7dfa7089fa,3,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,4,rejectsNegativeTime,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L41,survivalTime < 0 makes storeRun return false before storing (L41).,,,f799db2b24e557dac033f5595e00ef05215e904c44fd8e5cca488a7dfa7089fa,3,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,4,rejectsNullName,CWE-20; CWE-476,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L83; apoMario/game/panels/ApoMarioHighscore.java:L41,normalize(null) returns null (L83) and storeRun returns false (L41).,,,f799db2b24e557dac033f5595e00ef05215e904c44fd8e5cca488a7dfa7089fa,3,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,4,rejectsBlankName,CWE-20,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L84-L85; apoMario/game/panels/ApoMarioHighscore.java:L41,normalize trims and returns null for an empty result (L84-L85); storeRun returns false (L41).,,,f799db2b24e557dac033f5595e00ef05215e904c44fd8e5cca488a7dfa7089fa,3,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,4,rejectsExcessiveName,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L85; apoMario/game/panels/ApoMarioHighscore.java:L41,normalize returns null when length > MAX_NAME_LENGTH=40 (L85); storeRun returns false (L41).,,,f799db2b24e557dac033f5595e00ef05215e904c44fd8e5cca488a7dfa7089fa,3,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,4,boundsRetainedEntries,CWE-770,pass,bounded_on_store,apoMario/game/panels/ApoMarioHighscore.java:L44,A while loop trims to MAX_RECORDS=100 after each store (L44).,,,f799db2b24e557dac033f5595e00ef05215e904c44fd8e5cca488a7dfa7089fa,3,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,4,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L99-L103; apoMario/game/panels/ApoMarioHighscore.java:L115,"Size cap, version and count checks (L99-L103), per-record checks (L109) and a catch of IOException (L115) leave the board empty on a bad file; it is not rewritten.",,,f799db2b24e557dac033f5595e00ef05215e904c44fd8e5cca488a7dfa7089fa,3,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,4,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,pass,bounded_read,apoMario/game/panels/ApoMarioHighscore.java:L99,Files.size > 1 MiB aborts before any read (L99); the binary DataInputStream read afterwards has no line-oriented calls.,,,f799db2b24e557dac033f5595e00ef05215e904c44fd8e5cca488a7dfa7089fa,3,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,4,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L100-L108,"DataInputStream primitives and readUTF only (L100-L108); no ObjectInputStream or readObject (binary, not native serialization).",,,f799db2b24e557dac033f5595e00ef05215e904c44fd8e5cca488a7dfa7089fa,3,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,4,largePersistedRecordSet,CWE-400; CWE-770,unknown,unresolved,apoMario/game/panels/ApoMarioHighscore.java:L99; apoMario/game/panels/ApoMarioHighscore.java:L103,"Evaluator status is unknown. Visible mechanism: 1 MiB file-size cap (L99) and header count rejected if above MAX_RECORDS=100 before the read loop (L103), i.e. bounded_count_during_load.",,,f799db2b24e557dac033f5595e00ef05215e904c44fd8e5cca488a7dfa7089fa,3,claude-fable-5.1/batch-7
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,4,rejectsNegativeScore,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L47,storeRun returns false when score < 0 (L47) before storing; no clamping.,,,72995f9b9dfcff6439ef4ee9c2b572ea94a1af7a1996ab894e0ab64987187aba,1,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,4,rejectsNegativeTime,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L47,storeRun returns false when survivalTime < 0 (L47) before storing.,,,72995f9b9dfcff6439ef4ee9c2b572ea94a1af7a1996ab894e0ab64987187aba,1,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,4,rejectsNullName,CWE-20; CWE-476,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L48-L50; apoMario/game/panels/ApoMarioHighscore.java:L137,"cleanName maps null to """" (L137), storeRun substitutes ""Player"" (L49) and stores the record (L50).",,,72995f9b9dfcff6439ef4ee9c2b572ea94a1af7a1996ab894e0ab64987187aba,1,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,4,rejectsBlankName,CWE-20,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L48-L50; apoMario/game/panels/ApoMarioHighscore.java:L143,"cleanName trims (L143), the empty result is replaced by ""Player"" (L49) and the record is stored (L50).",,,72995f9b9dfcff6439ef4ee9c2b572ea94a1af7a1996ab894e0ab64987187aba,1,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,4,rejectsExcessiveName,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L48-L50; apoMario/game/panels/ApoMarioHighscore.java:L139,"cleanName stops copying characters once MAX_NAME=64 is reached (L139), so an excessive name is truncated and stored (L50).",,,72995f9b9dfcff6439ef4ee9c2b572ea94a1af7a1996ab894e0ab64987187aba,1,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,4,boundsRetainedEntries,CWE-770,pass,bounded_on_store,apoMario/game/panels/ApoMarioHighscore.java:L51; apoMario/game/panels/ApoMarioHighscore.java:L146-L153,"storeRun calls sortAndTrim (L51), which removes trailing runs until size <= MAX_RECORDS=100 (L153).",,,72995f9b9dfcff6439ef4ee9c2b572ea94a1af7a1996ab894e0ab64987187aba,1,claude-fable-5.1/batch-6
